closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_e,314159,low,coordinate_plus_frozen_sequence_fm,4029,0.06751054852320675,0.08407403827845579,0.5407773137202712,0.017762656434362097
strict,fold_e,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4029,0.06751054852320675,0.08388197218445784,0.5434008478291503,0.01755668510278963
strict,fold_e,314159,medium,coordinate_plus_frozen_sequence_fm,8272,0.061532882011605415,0.06777973691997202,0.5233367338442619,0.006656445163211204
strict,fold_e,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8272,0.061532882011605415,0.06822420384429868,0.5192217022615212,0.007130054643828252
1hop,fold_e,42,high,coordinate_plus_frozen_sequence_fm,7689,0.07166081415008453,0.08789396172301295,0.5425996392610496,0.01748622466912953
1hop,fold_e,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,7689,0.07166081415008453,0.08558574273623637,0.5414671813493793,0.014999828509235287
1hop,fold_e,42,low,coordinate_plus_frozen_sequence_fm,4029,0.06751054852320675,0.08407403827845579,0.5407773137202712,0.017762656434362097
1hop,fold_e,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4029,0.06751054852320675,0.08290688595608259,0.5329106256556388,0.016511004396341965
1hop,fold_e,42,medium,coordinate_plus_frozen_sequence_fm,8272,0.061532882011605415,0.06777973691997202,0.5233367338442619,0.006656445163211204
1hop,fold_e,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8272,0.061532882011605415,0.06954707745504238,0.5267697229844761,0.008539665684414601
strict,fold_e,42,high,coordinate_plus_frozen_sequence_fm,7689,0.07166081415008453,0.08789396172301295,0.5425996392610496,0.01748622466912953
strict,fold_e,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,7689,0.07166081415008453,0.09013744825507203,0.5459657394614544,0.019902891514884963
strict,fold_e,42,low,coordinate_plus_frozen_sequence_fm,4029,0.06751054852320675,0.08407403827845579,0.5407773137202712,0.017762656434362097
strict,fold_e,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,4029,0.06751054852320675,0.08353647711775566,0.5438372880427125,0.01718617681858866
strict,fold_e,42,medium,coordinate_plus_frozen_sequence_fm,8272,0.061532882011605415,0.06777973691997202,0.5233367338442619,0.006656445163211204
strict,fold_e,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8272,0.061532882011605415,0.06750701043320512,0.5189822914449607,0.00636583670017683
